x-axis,1,3;;x-axis;1.00000;3.00000
second,Volt,Volt;;second;Volt;Volt
-249.6000E-03,+3.3271358E+00,+51.2565E-03;;-0.24960;3.32714;0.05126
-249.5000E-03,+3.3271358E+00,+11.0555E-03;;-0.24950;3.32714;0.01106
-249.4000E-03,+3.3271358E+00,+11.0555E-03;;-0.24940;3.32714;0.01106
-249.3000E-03,+3.2869348E+00,+11.0555E-03;;-0.24930;3.28693;0.01106
-249.2000E-03,+3.2869348E+00,+11.0555E-03;;-0.24920;3.28693;0.01106
-249.1000E-03,+3.3271358E+00,+11.0555E-03;;-0.24910;3.32714;0.01106
-249.0000E-03,+3.3271358E+00,+51.2565E-03;;-0.24900;3.32714;0.05126
-248.9000E-03,+3.3271358E+00,+91.4575E-03;;-0.24890;3.32714;0.09146
-248.8000E-03,+3.3271358E+00,+51.2565E-03;;-0.24880;3.32714;0.05126
-248.7000E-03,+3.3271358E+00,+11.0555E-03;;-0.24870;3.32714;0.01106
-248.6000E-03,+3.3271358E+00,+11.0555E-03;;-0.24860;3.32714;0.01106
-248.5000E-03,+3.2869348E+00,+11.0555E-03;;-0.24850;3.28693;0.01106
-248.4000E-03,+3.2869348E+00,+51.2565E-03;;-0.24840;3.28693;0.05126
-248.3000E-03,+3.3271358E+00,+51.2565E-03;;-0.24830;3.32714;0.05126
-248.2000E-03,+3.3271358E+00,+51.2565E-03;;-0.24820;3.32714;0.05126
-248.1000E-03,+3.3271358E+00,+51.2565E-03;;-0.24810;3.32714;0.05126
-248.0000E-03,+3.2467338E+00,+51.2565E-03;;-0.24800;3.24673;0.05126
-247.9000E-03,+3.2467338E+00,+51.2565E-03;;-0.24790;3.24673;0.05126
-247.8000E-03,+3.3673368E+00,+51.2565E-03;;-0.24780;3.36734;0.05126
-247.7000E-03,+3.3271358E+00,+91.4575E-03;;-0.24770;3.32714;0.09146
-247.6000E-03,+3.2869348E+00,+51.2565E-03;;-0.24760;3.28693;0.05126
-247.5000E-03,+3.3271358E+00,-29.1455E-03;;-0.24750;3.32714;-0.02915
-247.4000E-03,+3.2869348E+00,-29.1455E-03;;-0.24740;3.28693;-0.02915
-247.3000E-03,+3.2869348E+00,+11.0555E-03;;-0.24730;3.28693;0.01106
-247.2000E-03,+3.3271358E+00,+11.0555E-03;;-0.24720;3.32714;0.01106
-247.1000E-03,+3.3271358E+00,-69.3465E-03;;-0.24710;3.32714;-0.06935
-247.0000E-03,+3.3271358E+00,-69.3465E-03;;-0.24700;3.32714;-0.06935
-246.9000E-03,+3.2869348E+00,+51.2565E-03;;-0.24690;3.28693;0.05126
-246.8000E-03,+3.2869348E+00,+51.2565E-03;;-0.24680;3.28693;0.05126
-246.7000E-03,+3.2869348E+00,+11.0555E-03;;-0.24670;3.28693;0.01106
-246.6000E-03,+3.2869348E+00,-29.1455E-03;;-0.24660;3.28693;-0.02915
-246.5000E-03,+3.2869348E+00,-29.1455E-03;;-0.24650;3.28693;-0.02915
-246.4000E-03,+3.2869348E+00,+11.0555E-03;;-0.24640;3.28693;0.01106
-246.3000E-03,+3.3271358E+00,+11.0555E-03;;-0.24630;3.32714;0.01106
-246.2000E-03,+3.2869348E+00,-29.1455E-03;;-0.24620;3.28693;-0.02915
-246.1000E-03,+3.2467338E+00,-29.1455E-03;;-0.24610;3.24673;-0.02915
-246.0000E-03,+3.2869348E+00,+11.0555E-03;;-0.24600;3.28693;0.01106
-245.9000E-03,+3.2869348E+00,+11.0555E-03;;-0.24590;3.28693;0.01106
-245.8000E-03,+3.2869348E+00,+11.0555E-03;;-0.24580;3.28693;0.01106
-245.7000E-03,+3.3271358E+00,+11.0555E-03;;-0.24570;3.32714;0.01106
-245.6000E-03,+3.3271358E+00,+11.0555E-03;;-0.24560;3.32714;0.01106
-245.5000E-03,+3.3271358E+00,+1.6592967E+00;;-0.24550;3.32714;1.65930
-245.4000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24540;3.32714;3.30754
-245.3000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24530;3.32714;3.30754
-245.2000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24520;3.32714;3.30754
-245.1000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24510;3.32714;3.26734
-245.0000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24500;3.32714;3.26734
-244.9000E-03,+3.2869348E+00,+3.3075379E+00;;-0.24490;3.28693;3.30754
-244.8000E-03,+3.2869348E+00,+3.3075379E+00;;-0.24480;3.28693;3.30754
-244.7000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24470;3.32714;3.30754
-244.6000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24460;3.32714;3.30754
-244.5000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24450;3.32714;3.26734
-244.4000E-03,+3.3673368E+00,+3.2673369E+00;;-0.24440;3.36734;3.26734
-244.3000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24430;3.32714;3.26734
-244.2000E-03,+3.2869348E+00,+3.2673369E+00;;-0.24420;3.28693;3.26734
-244.1000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24410;3.32714;3.30754
-244.0000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24400;3.32714;3.30754
-243.9000E-03,+3.2869348E+00,+3.3075379E+00;;-0.24390;3.28693;3.30754
-243.8000E-03,+3.2869348E+00,+3.3075379E+00;;-0.24380;3.28693;3.30754
-243.7000E-03,+3.2869348E+00,+3.3075379E+00;;-0.24370;3.28693;3.30754
-243.6000E-03,+3.2869348E+00,+3.3075379E+00;;-0.24360;3.28693;3.30754
-243.5000E-03,+3.3673368E+00,+3.2673369E+00;;-0.24350;3.36734;3.26734
-243.4000E-03,+3.3673368E+00,+3.2673369E+00;;-0.24340;3.36734;3.26734
-243.3000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24330;3.32714;3.26734
-243.2000E-03,+3.3673368E+00,+3.2673369E+00;;-0.24320;3.36734;3.26734
-243.1000E-03,+3.3673368E+00,+3.3075379E+00;;-0.24310;3.36734;3.30754
-243.0000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24300;3.32714;3.30754
-242.9000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24290;3.32714;3.26734
-242.8000E-03,+3.2869348E+00,+3.2271359E+00;;-0.24280;3.28693;3.22714
-242.7000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24270;3.32714;3.26734
-242.6000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24260;3.32714;3.30754
-242.5000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24250;3.32714;3.30754
-242.4000E-03,+3.3271358E+00,+3.3075379E+00;;-0.24240;3.32714;3.30754
-242.3000E-03,+3.2467338E+00,+3.3075379E+00;;-0.24230;3.24673;3.30754
-242.2000E-03,+3.2869348E+00,+3.3075379E+00;;-0.24220;3.28693;3.30754
-242.1000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24210;3.32714;3.26734
-242.0000E-03,+3.3271358E+00,+3.2673369E+00;;-0.24200;3.32714;3.26734
-241.9000E-03,+3.2869348E+00,+3.3075379E+00;;-0.24190;3.28693;3.30754
-241.8000E-03,+1.5984926E+00,+3.3075379E+00;;-0.24180;1.59849;3.30754
-241.7000E-03,+30.6534E-03,+3.3075379E+00;;-0.24170;0.03065;3.30754
-241.6000E-03,+70.8544E-03,+3.3075379E+00;;-0.24160;0.07085;3.30754
-241.5000E-03,+30.6534E-03,+3.3075379E+00;;-0.24150;0.03065;3.30754
-241.4000E-03,+30.6534E-03,+3.2673369E+00;;-0.24140;0.03065;3.26734
-241.3000E-03,+30.6534E-03,+3.2673369E+00;;-0.24130;0.03065;3.26734
-241.2000E-03,+30.6534E-03,+3.3477389E+00;;-0.24120;0.03065;3.34774
-241.1000E-03,+30.6534E-03,+3.3477389E+00;;-0.24110;0.03065;3.34774
-241.0000E-03,+30.6534E-03,+3.3075379E+00;;-0.24100;0.03065;3.30754
-240.9000E-03,+30.6534E-03,+3.3075379E+00;;-0.24090;0.03065;3.30754
-240.8000E-03,+30.6534E-03,+3.3075379E+00;;-0.24080;0.03065;3.30754
-240.7000E-03,+30.6534E-03,+3.2673369E+00;;-0.24070;0.03065;3.26734
-240.6000E-03,+30.6534E-03,+3.2271359E+00;;-0.24060;0.03065;3.22714
-240.5000E-03,+70.8544E-03,+3.2673369E+00;;-0.24050;0.07085;3.26734
-240.4000E-03,+70.8544E-03,+3.3075379E+00;;-0.24040;0.07085;3.30754
-240.3000E-03,+30.6534E-03,+3.2673369E+00;;-0.24030;0.03065;3.26734
-240.2000E-03,+30.6534E-03,+3.2271359E+00;;-0.24020;0.03065;3.22714
-240.1000E-03,+70.8544E-03,+3.2271359E+00;;-0.24010;0.07085;3.22714
-240.0000E-03,+30.6534E-03,+3.2673369E+00;;-0.24000;0.03065;3.26734
-239.9000E-03,-9.5476E-03,+3.3075379E+00;;-0.23990;-0.00955;3.30754
-239.8000E-03,-9.5476E-03,+3.3075379E+00;;-0.23980;-0.00955;3.30754
-239.7000E-03,-9.5476E-03,+3.2271359E+00;;-0.23970;-0.00955;3.22714
-239.6000E-03,+70.8544E-03,+3.2271359E+00;;-0.23960;0.07085;3.22714
-239.5000E-03,+70.8544E-03,+3.3075379E+00;;-0.23950;0.07085;3.30754
-239.4000E-03,+30.6534E-03,+3.3075379E+00;;-0.23940;0.03065;3.30754
-239.3000E-03,+30.6534E-03,+3.3075379E+00;;-0.23930;0.03065;3.30754
-239.2000E-03,+30.6534E-03,+3.2673369E+00;;-0.23920;0.03065;3.26734
-239.1000E-03,+30.6534E-03,+3.2673369E+00;;-0.23910;0.03065;3.26734
-239.0000E-03,+70.8544E-03,+3.2673369E+00;;-0.23900;0.07085;3.26734
-238.9000E-03,+70.8544E-03,+3.2673369E+00;;-0.23890;0.07085;3.26734
-238.8000E-03,+70.8544E-03,+3.2673369E+00;;-0.23880;0.07085;3.26734
-238.7000E-03,+70.8544E-03,+3.2271359E+00;;-0.23870;0.07085;3.22714
-238.6000E-03,+30.6534E-03,+3.2271359E+00;;-0.23860;0.03065;3.22714
-238.5000E-03,-9.5476E-03,+3.2271359E+00;;-0.23850;-0.00955;3.22714
-238.4000E-03,-9.5476E-03,+3.2673369E+00;;-0.23840;-0.00955;3.26734
-238.3000E-03,+30.6534E-03,+3.2673369E+00;;-0.23830;0.03065;3.26734
-238.2000E-03,+30.6534E-03,+3.2673369E+00;;-0.23820;0.03065;3.26734
-238.1000E-03,+30.6534E-03,+3.3075379E+00;;-0.23810;0.03065;3.30754
-238.0000E-03,+70.8544E-03,+3.2673369E+00;;-0.23800;0.07085;3.26734
-237.9000E-03,+70.8544E-03,+3.2673369E+00;;-0.23790;0.07085;3.26734
-237.8000E-03,+30.6534E-03,+3.3075379E+00;;-0.23780;0.03065;3.30754
-237.7000E-03,+30.6534E-03,+3.3075379E+00;;-0.23770;0.03065;3.30754
-237.6000E-03,+30.6534E-03,+3.3075379E+00;;-0.23760;0.03065;3.30754
-237.5000E-03,+30.6534E-03,+3.3075379E+00;;-0.23750;0.03065;3.30754
-237.4000E-03,+30.6534E-03,+3.3075379E+00;;-0.23740;0.03065;3.30754
-237.3000E-03,+30.6534E-03,+3.2673369E+00;;-0.23730;0.03065;3.26734
-237.2000E-03,+30.6534E-03,+3.2673369E+00;;-0.23720;0.03065;3.26734
-237.1000E-03,+30.6534E-03,+3.3075379E+00;;-0.23710;0.03065;3.30754
-237.0000E-03,+70.8544E-03,+3.3075379E+00;;-0.23700;0.07085;3.30754
-236.9000E-03,+70.8544E-03,+3.3075379E+00;;-0.23690;0.07085;3.30754
-236.8000E-03,+30.6534E-03,+3.3075379E+00;;-0.23680;0.03065;3.30754
-236.7000E-03,+30.6534E-03,+3.2673369E+00;;-0.23670;0.03065;3.26734
-236.6000E-03,+30.6534E-03,+3.2673369E+00;;-0.23660;0.03065;3.26734
-236.5000E-03,+30.6534E-03,+3.3075379E+00;;-0.23650;0.03065;3.30754
-236.4000E-03,+30.6534E-03,+3.3075379E+00;;-0.23640;0.03065;3.30754
-236.3000E-03,+30.6534E-03,+3.3075379E+00;;-0.23630;0.03065;3.30754
-236.2000E-03,+30.6534E-03,+3.3075379E+00;;-0.23620;0.03065;3.30754
-236.1000E-03,-9.5476E-03,+3.3075379E+00;;-0.23610;-0.00955;3.30754
-236.0000E-03,-9.5476E-03,+3.2673369E+00;;-0.23600;-0.00955;3.26734
-235.9000E-03,+30.6534E-03,+3.2673369E+00;;-0.23590;0.03065;3.26734
-235.8000E-03,+30.6534E-03,+3.3075379E+00;;-0.23580;0.03065;3.30754
-235.7000E-03,+70.8544E-03,+3.2673369E+00;;-0.23570;0.07085;3.26734
-235.6000E-03,+70.8544E-03,+3.2271359E+00;;-0.23560;0.07085;3.22714
-235.5000E-03,+30.6534E-03,+1.5788947E+00;;-0.23550;0.03065;1.57889
-235.4000E-03,+30.6534E-03,-69.3465E-03;;-0.23540;0.03065;-0.06935
-235.3000E-03,+70.8544E-03,-29.1455E-03;;-0.23530;0.07085;-0.02915
-235.2000E-03,+70.8544E-03,+11.0555E-03;;-0.23520;0.07085;0.01106
-235.1000E-03,+30.6534E-03,+11.0555E-03;;-0.23510;0.03065;0.01106
-235.0000E-03,-9.5476E-03,+51.2565E-03;;-0.23500;-0.00955;0.05126
-234.9000E-03,-9.5476E-03,+51.2565E-03;;-0.23490;-0.00955;0.05126
-234.8000E-03,+30.6534E-03,+51.2565E-03;;-0.23480;0.03065;0.05126
-234.7000E-03,-9.5476E-03,+91.4575E-03;;-0.23470;-0.00955;0.09146
-234.6000E-03,-9.5476E-03,+11.0555E-03;;-0.23460;-0.00955;0.01106
-234.5000E-03,+30.6534E-03,-69.3465E-03;;-0.23450;0.03065;-0.06935
-234.4000E-03,+30.6534E-03,-69.3465E-03;;-0.23440;0.03065;-0.06935
-234.3000E-03,+30.6534E-03,+11.0555E-03;;-0.23430;0.03065;0.01106
-234.2000E-03,+30.6534E-03,+91.4575E-03;;-0.23420;0.03065;0.09146
-234.1000E-03,-9.5476E-03,+91.4575E-03;;-0.23410;-0.00955;0.09146
-234.0000E-03,+30.6534E-03,+51.2565E-03;;-0.23400;0.03065;0.05126
-233.9000E-03,+30.6534E-03,+51.2565E-03;;-0.23390;0.03065;0.05126
-233.8000E-03,-9.5476E-03,+51.2565E-03;;-0.23380;-0.00955;0.05126
-233.7000E-03,+30.6534E-03,+11.0555E-03;;-0.23370;0.03065;0.01106
-233.6000E-03,+30.6534E-03,+11.0555E-03;;-0.23360;0.03065;0.01106
-233.5000E-03,+30.6534E-03,+11.0555E-03;;-0.23350;0.03065;0.01106
-233.4000E-03,+30.6534E-03,+11.0555E-03;;-0.23340;0.03065;0.01106
-233.3000E-03,+70.8544E-03,+11.0555E-03;;-0.23330;0.07085;0.01106
-233.2000E-03,+30.6534E-03,+51.2565E-03;;-0.23320;0.03065;0.05126
-233.1000E-03,-49.7486E-03,+51.2565E-03;;-0.23310;-0.04975;0.05126
-233.0000E-03,-49.7486E-03,+51.2565E-03;;-0.23300;-0.04975;0.05126
-232.9000E-03,-9.5476E-03,+51.2565E-03;;-0.23290;-0.00955;0.05126
-232.8000E-03,+30.6534E-03,+11.0555E-03;;-0.23280;0.03065;0.01106
-232.7000E-03,+30.6534E-03,-29.1455E-03;;-0.23270;0.03065;-0.02915
-232.6000E-03,+30.6534E-03,-29.1455E-03;;-0.23260;0.03065;-0.02915
-232.5000E-03,+30.6534E-03,+11.0555E-03;;-0.23250;0.03065;0.01106
-232.4000E-03,+30.6534E-03,+11.0555E-03;;-0.23240;0.03065;0.01106
-232.3000E-03,+70.8544E-03,+11.0555E-03;;-0.23230;0.07085;0.01106
-232.2000E-03,+111.0554E-03,+11.0555E-03;;-0.23220;0.11106;0.01106
-232.1000E-03,+30.6534E-03,+51.2565E-03;;-0.23210;0.03065;0.05126
-232.0000E-03,-9.5476E-03,+91.4575E-03;;-0.23200;-0.00955;0.09146
-231.9000E-03,+30.6534E-03,+51.2565E-03;;-0.23190;0.03065;0.05126
-231.8000E-03,-9.5476E-03,+11.0555E-03;;-0.23180;-0.00955;0.01106
-231.7000E-03,+30.6534E-03,+11.0555E-03;;-0.23170;0.03065;0.01106
-231.6000E-03,+70.8544E-03,+51.2565E-03;;-0.23160;0.07085;0.05126
-231.5000E-03,-9.5476E-03,+51.2565E-03;;-0.23150;-0.00955;0.05126
-231.4000E-03,-9.5476E-03,+11.0555E-03;;-0.23140;-0.00955;0.01106
-231.3000E-03,+70.8544E-03,+11.0555E-03;;-0.23130;0.07085;0.01106
-231.2000E-03,+70.8544E-03,+11.0555E-03;;-0.23120;0.07085;0.01106
-231.1000E-03,+30.6534E-03,+11.0555E-03;;-0.23110;0.03065;0.01106
-231.0000E-03,+30.6534E-03,+11.0555E-03;;-0.23100;0.03065;0.01106
-230.9000E-03,+30.6534E-03,+11.0555E-03;;-0.23090;0.03065;0.01106
-230.8000E-03,+30.6534E-03,+11.0555E-03;;-0.23080;0.03065;0.01106
-230.7000E-03,+30.6534E-03,+11.0555E-03;;-0.23070;0.03065;0.01106
-230.6000E-03,+30.6534E-03,+11.0555E-03;;-0.23060;0.03065;0.01106
-230.5000E-03,+30.6534E-03,+11.0555E-03;;-0.23050;0.03065;0.01106
-230.4000E-03,+30.6534E-03,+51.2565E-03;;-0.23040;0.03065;0.05126
-230.3000E-03,+70.8544E-03,+51.2565E-03;;-0.23030;0.07085;0.05126
-230.2000E-03,+70.8544E-03,+11.0555E-03;;-0.23020;0.07085;0.01106
-230.1000E-03,+30.6534E-03,+11.0555E-03;;-0.23010;0.03065;0.01106
-230.0000E-03,-9.5476E-03,+11.0555E-03;;-0.23000;-0.00955;0.01106
-229.9000E-03,-9.5476E-03,+11.0555E-03;;-0.22990;-0.00955;0.01106
-229.8000E-03,+70.8544E-03,+11.0555E-03;;-0.22980;0.07085;0.01106
-229.7000E-03,+111.0554E-03,+11.0555E-03;;-0.22970;0.11106;0.01106
-229.6000E-03,+70.8544E-03,+11.0555E-03;;-0.22960;0.07085;0.01106
-229.5000E-03,+70.8544E-03,+11.0555E-03;;-0.22950;0.07085;0.01106
-229.4000E-03,+111.0554E-03,+11.0555E-03;;-0.22940;0.11106;0.01106
-229.3000E-03,+111.0554E-03,+11.0555E-03;;-0.22930;0.11106;0.01106
-229.2000E-03,+70.8544E-03,+51.2565E-03;;-0.22920;0.07085;0.05126
-229.1000E-03,+30.6534E-03,+51.2565E-03;;-0.22910;0.03065;0.05126
-229.0000E-03,+30.6534E-03,+51.2565E-03;;-0.22900;0.03065;0.05126
-228.9000E-03,-9.5476E-03,+51.2565E-03;;-0.22890;-0.00955;0.05126
-228.8000E-03,-9.5476E-03,+11.0555E-03;;-0.22880;-0.00955;0.01106
-228.7000E-03,+70.8544E-03,+11.0555E-03;;-0.22870;0.07085;0.01106
-228.6000E-03,+70.8544E-03,+51.2565E-03;;-0.22860;0.07085;0.05126
-228.5000E-03,+70.8544E-03,+11.0555E-03;;-0.22850;0.07085;0.01106
-228.4000E-03,+111.0554E-03,-29.1455E-03;;-0.22840;0.11106;-0.02915
-228.3000E-03,+70.8544E-03,+11.0555E-03;;-0.22830;0.07085;0.01106
-228.2000E-03,+70.8544E-03,-29.1455E-03;;-0.22820;0.07085;-0.02915
-228.1000E-03,+70.8544E-03,+11.0555E-03;;-0.22810;0.07085;0.01106
-228.0000E-03,+30.6534E-03,+51.2565E-03;;-0.22800;0.03065;0.05126
-227.9000E-03,+111.0554E-03,+11.0555E-03;;-0.22790;0.11106;0.01106
-227.8000E-03,+111.0554E-03,-29.1455E-03;;-0.22780;0.11106;-0.02915
-227.7000E-03,+30.6534E-03,+11.0555E-03;;-0.22770;0.03065;0.01106
-227.6000E-03,+30.6534E-03,+51.2565E-03;;-0.22760;0.03065;0.05126
-227.5000E-03,+30.6534E-03,+11.0555E-03;;-0.22750;0.03065;0.01106
-227.4000E-03,+30.6534E-03,+11.0555E-03;;-0.22740;0.03065;0.01106
-227.3000E-03,+30.6534E-03,+11.0555E-03;;-0.22730;0.03065;0.01106
-227.2000E-03,-9.5476E-03,+51.2565E-03;;-0.22720;-0.00955;0.05126
-227.1000E-03,-49.7486E-03,+51.2565E-03;;-0.22710;-0.04975;0.05126
-227.0000E-03,-9.5476E-03,+11.0555E-03;;-0.22700;-0.00955;0.01106
-226.9000E-03,+30.6534E-03,+51.2565E-03;;-0.22690;0.03065;0.05126
-226.8000E-03,+30.6534E-03,+51.2565E-03;;-0.22680;0.03065;0.05126
-226.7000E-03,+30.6534E-03,+11.0555E-03;;-0.22670;0.03065;0.01106
-226.6000E-03,+30.6534E-03,+11.0555E-03;;-0.22660;0.03065;0.01106
-226.5000E-03,+30.6534E-03,+11.0555E-03;;-0.22650;0.03065;0.01106
-226.4000E-03,+30.6534E-03,+11.0555E-03;;-0.22640;0.03065;0.01106
-226.3000E-03,+70.8544E-03,+51.2565E-03;;-0.22630;0.07085;0.05126
-226.2000E-03,+70.8544E-03,+51.2565E-03;;-0.22620;0.07085;0.05126
-226.1000E-03,+30.6534E-03,+11.0555E-03;;-0.22610;0.03065;0.01106
-226.0000E-03,+30.6534E-03,+11.0555E-03;;-0.22600;0.03065;0.01106
-225.9000E-03,+70.8544E-03,+11.0555E-03;;-0.22590;0.07085;0.01106
-225.8000E-03,+70.8544E-03,+11.0555E-03;;-0.22580;0.07085;0.01106
-225.7000E-03,+30.6534E-03,+51.2565E-03;;-0.22570;0.03065;0.05126
-225.6000E-03,+30.6534E-03,+11.0555E-03;;-0.22560;0.03065;0.01106
-225.5000E-03,+30.6534E-03,+11.0555E-03;;-0.22550;0.03065;0.01106
-225.4000E-03,+30.6534E-03,+11.0555E-03;;-0.22540;0.03065;0.01106
-225.3000E-03,+70.8544E-03,-29.1455E-03;;-0.22530;0.07085;-0.02915
-225.2000E-03,+70.8544E-03,+11.0555E-03;;-0.22520;0.07085;0.01106
-225.1000E-03,+30.6534E-03,+11.0555E-03;;-0.22510;0.03065;0.01106
-225.0000E-03,-9.5476E-03,+11.0555E-03;;-0.22500;-0.00955;0.01106
-224.9000E-03,-49.7486E-03,+11.0555E-03;;-0.22490;-0.04975;0.01106
-224.8000E-03,+30.6534E-03,+11.0555E-03;;-0.22480;0.03065;0.01106
-224.7000E-03,+70.8544E-03,+11.0555E-03;;-0.22470;0.07085;0.01106
-224.6000E-03,-9.5476E-03,+51.2565E-03;;-0.22460;-0.00955;0.05126
-224.5000E-03,-9.5476E-03,+51.2565E-03;;-0.22450;-0.00955;0.05126
-224.4000E-03,-9.5476E-03,+51.2565E-03;;-0.22440;-0.00955;0.05126
-224.3000E-03,+30.6534E-03,+51.2565E-03;;-0.22430;0.03065;0.05126
-224.2000E-03,+70.8544E-03,+11.0555E-03;;-0.22420;0.07085;0.01106
-224.1000E-03,+30.6534E-03,+11.0555E-03;;-0.22410;0.03065;0.01106
-224.0000E-03,+30.6534E-03,-29.1455E-03;;-0.22400;0.03065;-0.02915
-223.9000E-03,+70.8544E-03,-29.1455E-03;;-0.22390;0.07085;-0.02915
-223.8000E-03,+70.8544E-03,-29.1455E-03;;-0.22380;0.07085;-0.02915
-223.7000E-03,+30.6534E-03,-29.1455E-03;;-0.22370;0.03065;-0.02915
-223.6000E-03,+70.8544E-03,+11.0555E-03;;-0.22360;0.07085;0.01106
-223.5000E-03,+111.0554E-03,+11.0555E-03;;-0.22350;0.11106;0.01106
-223.4000E-03,+70.8544E-03,+11.0555E-03;;-0.22340;0.07085;0.01106
-223.3000E-03,+70.8544E-03,+51.2565E-03;;-0.22330;0.07085;0.05126
-223.2000E-03,+70.8544E-03,+91.4575E-03;;-0.22320;0.07085;0.09146
-223.1000E-03,-9.5476E-03,+91.4575E-03;;-0.22310;-0.00955;0.09146
-223.0000E-03,-49.7486E-03,+51.2565E-03;;-0.22300;-0.04975;0.05126
-222.9000E-03,-9.5476E-03,+11.0555E-03;;-0.22290;-0.00955;0.01106
-222.8000E-03,+70.8544E-03,+11.0555E-03;;-0.22280;0.07085;0.01106
-222.7000E-03,+111.0554E-03,+11.0555E-03;;-0.22270;0.11106;0.01106
-222.6000E-03,+111.0554E-03,+11.0555E-03;;-0.22260;0.11106;0.01106
-222.5000E-03,+70.8544E-03,+11.0555E-03;;-0.22250;0.07085;0.01106
-222.4000E-03,+30.6534E-03,+11.0555E-03;;-0.22240;0.03065;0.01106
-222.3000E-03,+30.6534E-03,+11.0555E-03;;-0.22230;0.03065;0.01106
-222.2000E-03,+70.8544E-03,+11.0555E-03;;-0.22220;0.07085;0.01106
-222.1000E-03,+70.8544E-03,+91.4575E-03;;-0.22210;0.07085;0.09146
-222.0000E-03,+30.6534E-03,+91.4575E-03;;-0.22200;0.03065;0.09146
-221.9000E-03,+30.6534E-03,+51.2565E-03;;-0.22190;0.03065;0.05126
-221.8000E-03,+30.6534E-03,+91.4575E-03;;-0.22180;0.03065;0.09146
-221.7000E-03,+30.6534E-03,+51.2565E-03;;-0.22170;0.03065;0.05126
-221.6000E-03,+30.6534E-03,+11.0555E-03;;-0.22160;0.03065;0.01106
-221.5000E-03,+1.6386936E+00,+11.0555E-03;;-0.22150;1.63869;0.01106
-221.4000E-03,+3.2869348E+00,+11.0555E-03;;-0.22140;3.28693;0.01106
-221.3000E-03,+3.3673368E+00,+11.0555E-03;;-0.22130;3.36734;0.01106
-221.2000E-03,+3.3673368E+00,+11.0555E-03;;-0.22120;3.36734;0.01106
-221.1000E-03,+3.3271358E+00,+11.0555E-03;;-0.22110;3.32714;0.01106
-221.0000E-03,+3.3673368E+00,+11.0555E-03;;-0.22100;3.36734;0.01106
-220.9000E-03,+3.3271358E+00,+11.0555E-03;;-0.22090;3.32714;0.01106
-220.8000E-03,+3.2467338E+00,+51.2565E-03;;-0.22080;3.24673;0.05126
-220.7000E-03,+3.2467338E+00,+91.4575E-03;;-0.22070;3.24673;0.09146
-220.6000E-03,+3.2869348E+00,+51.2565E-03;;-0.22060;3.28693;0.05126
-220.5000E-03,+3.3271358E+00,+11.0555E-03;;-0.22050;3.32714;0.01106
-220.4000E-03,+3.2869348E+00,+51.2565E-03;;-0.22040;3.28693;0.05126
-220.3000E-03,+3.2869348E+00,+51.2565E-03;;-0.22030;3.28693;0.05126
-220.2000E-03,+3.3271358E+00,+51.2565E-03;;-0.22020;3.32714;0.05126
-220.1000E-03,+3.2869348E+00,+51.2565E-03;;-0.22010;3.28693;0.05126
-220.0000E-03,+3.2869348E+00,+11.0555E-03;;-0.22000;3.28693;0.01106
-219.9000E-03,+3.2869348E+00,+11.0555E-03;;-0.21990;3.28693;0.01106
-219.8000E-03,+3.2869348E+00,+11.0555E-03;;-0.21980;3.28693;0.01106
-219.7000E-03,+3.2869348E+00,+11.0555E-03;;-0.21970;3.28693;0.01106
-219.6000E-03,+3.2467338E+00,+11.0555E-03;;-0.21960;3.24673;0.01106
-219.5000E-03,+3.2467338E+00,+11.0555E-03;;-0.21950;3.24673;0.01106
-219.4000E-03,+3.2869348E+00,+11.0555E-03;;-0.21940;3.28693;0.01106
-219.3000E-03,+3.3271358E+00,+51.2565E-03;;-0.21930;3.32714;0.05126
-219.2000E-03,+3.2869348E+00,+51.2565E-03;;-0.21920;3.28693;0.05126
-219.1000E-03,+3.2869348E+00,+11.0555E-03;;-0.21910;3.28693;0.01106
-219.0000E-03,+3.2869348E+00,+11.0555E-03;;-0.21900;3.28693;0.01106
-218.9000E-03,+3.2467338E+00,+11.0555E-03;;-0.21890;3.24673;0.01106
-218.8000E-03,+3.2467338E+00,+11.0555E-03;;-0.21880;3.24673;0.01106
-218.7000E-03,+3.2869348E+00,+51.2565E-03;;-0.21870;3.28693;0.05126
-218.6000E-03,+3.3271358E+00,+11.0555E-03;;-0.21860;3.32714;0.01106
