x-axis,1,3;;x-axis;1.00000;3.00000;;;;;;;;2;
second,Volt,Volt;;second;Volt;Volt;;;;;;;;;
+158.94000E-03,+5.52776E-03,+5.52776E-03;;0.15894;0.00553;0.00553;;0.0000;;0;;0;;;
+158.98000E-03,+35.67852E-03,+35.67852E-03;;0.15898;0.03568;0.03568;;0.0000;;0;;0;;;
+159.02000E-03,+15.57802E-03,+15.57802E-03;;0.15902;0.01558;0.01558;;0.0000;;0;;0;;;
+159.06000E-03,+5.52776E-03,-24.62299E-03;;0.15906;0.00553;-0.02462;;0.0302;;0;;0;;;
+159.10000E-03,+5.52776E-03,+25.62827E-03;;0.15910;0.00553;0.02563;;-0.0201;;0;;0;;;
+159.14000E-03,+5.52776E-03,+45.72877E-03;;0.15914;0.00553;0.04573;;-0.0402;;0;;0;;;
+159.18000E-03,+5.52776E-03,-14.57274E-03;;0.15918;0.00553;-0.01457;;0.0201;;0;;0;;;
+159.22000E-03,+35.67852E-03,-4.52249E-03;;0.15922;0.03568;-0.00452;;0.0402;;0;;0;;;
+159.26000E-03,+15.57802E-03,+5.52776E-03;;0.15926;0.01558;0.00553;;0.0101;;0;;0;;;
+159.30000E-03,+35.67852E-03,+5.52776E-03;;0.15930;0.03568;0.00553;;0.0302;;0;;0;;;
+159.34000E-03,+45.72877E-03,+35.67852E-03;;0.15934;0.04573;0.03568;;0.0101;;0;;0;;;
+159.38000E-03,+15.57802E-03,+15.57802E-03;;0.15938;0.01558;0.01558;;0.0000;;0;;0;;;
+159.42000E-03,+5.52776E-03,+35.67852E-03;;0.15942;0.00553;0.03568;;-0.0302;;0;;0;;;
+159.46000E-03,+35.67852E-03,+15.57802E-03;;0.15946;0.03568;0.01558;;0.0201;;0;;0;;;
+159.50000E-03,+15.57802E-03,+5.52776E-03;;0.15950;0.01558;0.00553;;0.0101;;0;;0;;;
+159.54000E-03,+5.52776E-03,+5.52776E-03;;0.15954;0.00553;0.00553;;0.0000;;0;;0;;;
+159.58000E-03,+5.52776E-03,+5.52776E-03;;0.15958;0.00553;0.00553;;0.0000;;0;;0;;;
+159.62000E-03,+35.67852E-03,+5.52776E-03;;0.15962;0.03568;0.00553;;0.0302;;0;;0;;;
+159.66000E-03,+15.57802E-03,+35.67852E-03;;0.15966;0.01558;0.03568;;-0.0201;;0;;0;;;
+159.70000E-03,+5.52776E-03,+15.57802E-03;;0.15970;0.00553;0.01558;;-0.0101;;0;;0;;;
+159.74000E-03,+35.67852E-03,+35.67852E-03;;0.15974;0.03568;0.03568;;0.0000;;0;;0;;;
+159.78000E-03,+45.72877E-03,+15.57802E-03;;0.15978;0.04573;0.01558;;0.0302;;0;;0;;;
+159.82000E-03,-14.57274E-03,+5.52776E-03;;0.15982;-0.01457;0.00553;;-0.0201;;0;;0;;;
+159.86000E-03,-4.52249E-03,+5.52776E-03;;0.15986;-0.00452;0.00553;;-0.0101;;0;;0;;;
+159.90000E-03,+35.67852E-03,+5.52776E-03;;0.15990;0.03568;0.00553;;0.0302;;0;;0;;;
+159.94000E-03,+15.57802E-03,+5.52776E-03;;0.15994;0.01558;0.00553;;0.0101;;0;;0;;;
+159.98000E-03,+35.67852E-03,+5.52776E-03;;0.15998;0.03568;0.00553;;0.0302;;0;;0;;;
+160.02000E-03,+45.72877E-03,+5.52776E-03;;0.16002;0.04573;0.00553;;0.0402;;0;;0;;;
+160.06000E-03,+15.57802E-03,+35.67852E-03;;0.16006;0.01558;0.03568;;-0.0201;;0;;0;;;
+160.10000E-03,+35.67852E-03,+15.57802E-03;;0.16010;0.03568;0.01558;;0.0201;;0;;0;;;
+160.14000E-03,+15.57802E-03,+5.52776E-03;;0.16014;0.01558;0.00553;;0.0101;;0;;0;;;
+160.18000E-03,+5.52776E-03,+5.52776E-03;;0.16018;0.00553;0.00553;;0.0000;;0;;0;;;
+160.22000E-03,+5.52776E-03,-24.62299E-03;;0.16022;0.00553;-0.02462;;0.0302;;0;;0;;;
+160.26000E-03,+5.52776E-03,-34.67324E-03;;0.16026;0.00553;-0.03467;;0.0402;;0;;0;;;
+160.30000E-03,+5.52776E-03,+25.62827E-03;;0.16030;0.00553;0.02563;;-0.0201;;0;;0;;;
+160.34000E-03,+5.52776E-03,+15.57802E-03;;0.16034;0.00553;0.01558;;-0.0101;;0;;0;;;
+160.38000E-03,+35.67852E-03,+5.52776E-03;;0.16038;0.03568;0.00553;;0.0302;;0;;0;;;
+160.42000E-03,+15.57802E-03,+35.67852E-03;;0.16042;0.01558;0.03568;;-0.0201;;0;;0;;;
+160.46000E-03,+5.52776E-03,+15.57802E-03;;0.16046;0.00553;0.01558;;-0.0101;;0;;0;;;
+160.50000E-03,+5.52776E-03,+35.67852E-03;;0.16050;0.00553;0.03568;;-0.0302;;0;;0;;;
+160.54000E-03,+5.52776E-03,+75.87952E-03;;0.16054;0.00553;0.07588;;-0.0704;;0;;0;;;
+160.58000E-03,+35.67852E-03,+25.62827E-03;;0.16058;0.03568;0.02563;;0.0101;;0;;0;;;
+160.62000E-03,+45.72877E-03,+5.52776E-03;;0.16062;0.04573;0.00553;;0.0402;;0;;0;;;
+160.66000E-03,+45.72877E-03,+5.52776E-03;;0.16066;0.04573;0.00553;;0.0402;;0;;0;;;
+160.70000E-03,+15.57802E-03,+5.52776E-03;;0.16070;0.01558;0.00553;;0.0101;;0;;0;;;
+160.74000E-03,+5.52776E-03,+35.67852E-03;;0.16074;0.00553;0.03568;;-0.0302;;0;;0;;;
+160.78000E-03,+5.52776E-03,+15.57802E-03;;0.16078;0.00553;0.01558;;-0.0101;;0;;0;;;
+160.82000E-03,+5.52776E-03,+5.52776E-03;;0.16082;0.00553;0.00553;;0.0000;;0;;0;;;
+160.86000E-03,+5.52776E-03,+35.67852E-03;;0.16086;0.00553;0.03568;;-0.0302;;0;;0;;;
+160.90000E-03,+5.52776E-03,+15.57802E-03;;0.16090;0.00553;0.01558;;-0.0101;;0;;0;;;
+160.94000E-03,+35.67852E-03,+5.52776E-03;;0.16094;0.03568;0.00553;;0.0302;;0;;0;;;
+160.98000E-03,+15.57802E-03,+5.52776E-03;;0.16098;0.01558;0.00553;;0.0101;;0;;0;;;
+161.02000E-03,+5.52776E-03,+5.52776E-03;;0.16102;0.00553;0.00553;;0.0000;;0;;0;;;
+161.06000E-03,+5.52776E-03,+5.52776E-03;;0.16106;0.00553;0.00553;;0.0000;;0;;0;;;
+161.10000E-03,-24.62299E-03,+35.67852E-03;;0.16110;-0.02462;0.03568;;-0.0603;;0;;0;;;
+161.14000E-03,-4.52249E-03,+45.72877E-03;;0.16114;-0.00452;0.04573;;-0.0503;;0;;0;;;
+161.18000E-03,+5.52776E-03,+45.72877E-03;;0.16118;0.00553;0.04573;;-0.0402;;0;;0;;;
+161.22000E-03,+35.67852E-03,-14.57274E-03;;0.16122;0.03568;-0.01457;;0.0503;;0;;0;;;
+161.26000E-03,+15.57802E-03,+25.62827E-03;;0.16126;0.01558;0.02563;;-0.0101;;0;;0;;;
+161.30000E-03,+35.67852E-03,+15.57802E-03;;0.16130;0.03568;0.01558;;0.0201;;0;;0;;;
+161.34000E-03,+15.57802E-03,+35.67852E-03;;0.16134;0.01558;0.03568;;-0.0201;;0;;0;;;
+161.38000E-03,+35.67852E-03,+15.57802E-03;;0.16138;0.03568;0.01558;;0.0201;;0;;0;;;
+161.42000E-03,+15.57802E-03,-24.62299E-03;;0.16142;0.01558;-0.02462;;0.0402;;0;;0;;;
+161.46000E-03,+5.52776E-03,+25.62827E-03;;0.16146;0.00553;0.02563;;-0.0201;;0;;0;;;
+161.50000E-03,+35.67852E-03,+15.57802E-03;;0.16150;0.03568;0.01558;;0.0201;;0;;0;;;
+161.54000E-03,+45.72877E-03,-24.62299E-03;;0.16154;0.04573;-0.02462;;0.0704;;0;;0;;;
+161.58000E-03,+15.57802E-03,-4.52249E-03;;0.16158;0.01558;-0.00452;;0.0201;;0;;0;;;
+161.62000E-03,+35.67852E-03,+35.67852E-03;;0.16162;0.03568;0.03568;;0.0000;;0;;0;;;
+161.66000E-03,+15.57802E-03,+15.57802E-03;;0.16166;0.01558;0.01558;;0.0000;;0;;0;;;
+161.70000E-03,+35.67852E-03,+5.52776E-03;;0.16170;0.03568;0.00553;;0.0302;;0;;0;;;
+161.74000E-03,+15.57802E-03,+35.67852E-03;;0.16174;0.01558;0.03568;;-0.0201;;0;;0;;;
+161.78000E-03,+5.52776E-03,+15.57802E-03;;0.16178;0.00553;0.01558;;-0.0101;;0;;0;;;
+161.82000E-03,+5.52776E-03,+5.52776E-03;;0.16182;0.00553;0.00553;;0.0000;;0;;0;;;
+161.86000E-03,+5.52776E-03,+35.67852E-03;;0.16186;0.00553;0.03568;;-0.0302;;0;;0;;;
+161.90000E-03,+5.52776E-03,+45.72877E-03;;0.16190;0.00553;0.04573;;-0.0402;;0;;0;;;
+161.94000E-03,+5.52776E-03,+45.72877E-03;;0.16194;0.00553;0.04573;;-0.0402;;0;;0;;;
+161.98000E-03,+5.52776E-03,+15.57802E-03;;0.16198;0.00553;0.01558;;-0.0101;;0;;0;;;
+162.02000E-03,+35.67852E-03,-24.62299E-03;;0.16202;0.03568;-0.02462;;0.0603;;0;;0;;;
+162.06000E-03,+15.57802E-03,+25.62827E-03;;0.16206;0.01558;0.02563;;-0.0101;;0;;0;;;
+162.10000E-03,+5.52776E-03,+15.57802E-03;;0.16210;0.00553;0.01558;;-0.0101;;0;;0;;;
+162.14000E-03,+5.52776E-03,+5.52776E-03;;0.16214;0.00553;0.00553;;0.0000;;0;;0;;;
+162.18000E-03,+5.52776E-03,+35.67852E-03;;0.16218;0.00553;0.03568;;-0.0302;;0;;0;;;
+162.22000E-03,+35.67852E-03,-14.57274E-03;;0.16222;0.03568;-0.01457;;0.0503;;0;;0;;;
+162.26000E-03,+45.72877E-03,+25.62827E-03;;0.16226;0.04573;0.02563;;0.0201;;0;;0;;;
+162.30000E-03,+15.57802E-03,+15.57802E-03;;0.16230;0.01558;0.01558;;0.0000;;0;;0;;;
+162.34000E-03,+5.52776E-03,+5.52776E-03;;0.16234;0.00553;0.00553;;0.0000;;0;;0;;;
+162.38000E-03,+35.67852E-03,+5.52776E-03;;0.16238;0.03568;0.00553;;0.0302;;0;;0;;;
+162.42000E-03,+15.57802E-03,-24.62299E-03;;0.16242;0.01558;-0.02462;;0.0402;;0;;0;;;
+162.46000E-03,+35.67852E-03,-34.67324E-03;;0.16246;0.03568;-0.03467;;0.0704;;0;;0;;;
+162.50000E-03,+15.57802E-03,+25.62827E-03;;0.16250;0.01558;0.02563;;-0.0101;;0;;0;;;
+162.54000E-03,+35.67852E-03,+15.57802E-03;;0.16254;0.03568;0.01558;;0.0201;;0;;0;;;
+162.58000E-03,+15.57802E-03,+5.52776E-03;;0.16258;0.01558;0.00553;;0.0101;;0;;0;;;
+162.62000E-03,-24.62299E-03,+65.82927E-03;;0.16262;-0.02462;0.06583;;-0.0905;;0;;0;;;
+162.66000E-03,-4.52249E-03,+25.62827E-03;;0.16266;-0.00452;0.02563;;-0.0302;;0;;0;;;
+162.70000E-03,+5.52776E-03,+5.52776E-03;;0.16270;0.00553;0.00553;;0.0000;;0;;0;;;
+162.74000E-03,+5.52776E-03,+5.52776E-03;;0.16274;0.00553;0.00553;;0.0000;;0;;0;;;
+162.78000E-03,+5.52776E-03,+35.67852E-03;;0.16278;0.00553;0.03568;;-0.0302;;0;;0;;;
+162.82000E-03,+5.52776E-03,+15.57802E-03;;0.16282;0.00553;0.01558;;-0.0101;;0;;0;;;
+162.86000E-03,+35.67852E-03,+5.52776E-03;;0.16286;0.03568;0.00553;;0.0302;;0;;0;;;
+162.90000E-03,+15.57802E-03,-24.62299E-03;;0.16290;0.01558;-0.02462;;0.0402;;0;;0;;;
+162.94000E-03,+35.67852E-03,-4.52249E-03;;0.16294;0.03568;-0.00452;;0.0402;;0;;0;;;
+162.98000E-03,+15.57802E-03,+5.52776E-03;;0.16298;0.01558;0.00553;;0.0101;;0;;0;;;
+163.02000E-03,+5.52776E-03,+35.67852E-03;;0.16302;0.00553;0.03568;;-0.0302;;0;;0;;;
+163.06000E-03,+35.67852E-03,+15.57802E-03;;0.16306;0.03568;0.01558;;0.0201;;0;;0;;;
+163.10000E-03,+15.57802E-03,+35.67852E-03;;0.16310;0.01558;0.03568;;-0.0201;;0;;0;;;
+163.14000E-03,+35.67852E-03,+15.57802E-03;;0.16314;0.03568;0.01558;;0.0201;;0;;0;;;
+163.18000E-03,-14.57274E-03,+5.52776E-03;;0.16318;-0.01457;0.00553;;-0.0201;;0;;0;;;
+163.22000E-03,-4.52249E-03,+5.52776E-03;;0.16322;-0.00452;0.00553;;-0.0101;;0;;0;;;
+163.26000E-03,+5.52776E-03,+35.67852E-03;;0.16326;0.00553;0.03568;;-0.0302;;0;;0;;;
+163.30000E-03,+35.67852E-03,+15.57802E-03;;0.16330;0.03568;0.01558;;0.0201;;0;;0;;;
+163.34000E-03,+45.72877E-03,+5.52776E-03;;0.16334;0.04573;0.00553;;0.0402;;0;;0;;;
+163.38000E-03,+15.57802E-03,+35.67852E-03;;0.16338;0.01558;0.03568;;-0.0201;;0;;0;;;
+163.42000E-03,-24.62299E-03,+15.57802E-03;;0.16342;-0.02462;0.01558;;-0.0402;;0;;0;;;
+163.46000E-03,+25.62827E-03,+5.52776E-03;;0.16346;0.02563;0.00553;;0.0201;;0;;0;;;
+163.50000E-03,+15.57802E-03,+5.52776E-03;;0.16350;0.01558;0.00553;;0.0101;;0;;0;;;
+163.54000E-03,+35.67852E-03,+35.67852E-03;;0.16354;0.03568;0.03568;;0.0000;;0;;0;;;
+163.58000E-03,+15.57802E-03,+15.57802E-03;;0.16358;0.01558;0.01558;;0.0000;;0;;0;;;
+163.62000E-03,+35.67852E-03,+35.67852E-03;;0.16362;0.03568;0.03568;;0.0000;;0;;0;;;
+163.66000E-03,-14.57274E-03,+45.72877E-03;;0.16366;-0.01457;0.04573;;-0.0603;;0;;0;;;
+163.70000E-03,-4.52249E-03,+15.57802E-03;;0.16370;-0.00452;0.01558;;-0.0201;;0;;0;;;
+163.74000E-03,+35.67852E-03,+35.67852E-03;;0.16374;0.03568;0.03568;;0.0000;;0;;0;;;
+163.78000E-03,+15.57802E-03,+15.57802E-03;;0.16378;0.01558;0.01558;;0.0000;;0;;0;;;
+163.82000E-03,+5.52776E-03,+35.67852E-03;;0.16382;0.00553;0.03568;;-0.0302;;0;;0;;;
+163.86000E-03,+5.52776E-03,+15.57802E-03;;0.16386;0.00553;0.01558;;-0.0101;;0;;0;;;
+163.90000E-03,+5.52776E-03,+35.67852E-03;;0.16390;0.00553;0.03568;;-0.0302;;0;;0;;;
+163.94000E-03,+5.52776E-03,+15.57802E-03;;0.16394;0.00553;0.01558;;-0.0101;;0;;0;;;
+163.98000E-03,+5.52776E-03,+5.52776E-03;;0.16398;0.00553;0.00553;;0.0000;;0;;0;;;
+164.02000E-03,+35.67852E-03,+5.52776E-03;;0.16402;0.03568;0.00553;;0.0302;;0;;0;;;
+164.06000E-03,+45.72877E-03,+5.52776E-03;;0.16406;0.04573;0.00553;;0.0402;;0;;0;;;
+164.10000E-03,+45.72877E-03,+5.52776E-03;;0.16410;0.04573;0.00553;;0.0402;;0;;0;;;
+164.14000E-03,+15.57802E-03,+5.52776E-03;;0.16414;0.01558;0.00553;;0.0101;;0;;0;;;
+164.18000E-03,+5.52776E-03,+5.52776E-03;;0.16418;0.00553;0.00553;;0.0000;;0;;0;;;
+164.22000E-03,+5.52776E-03,+35.67852E-03;;0.16422;0.00553;0.03568;;-0.0302;;0;;0;;;
+164.26000E-03,+35.67852E-03,+15.57802E-03;;0.16426;0.03568;0.01558;;0.0201;;0;;0;;;
+164.30000E-03,+15.57802E-03,+5.52776E-03;;0.16430;0.01558;0.00553;;0.0101;;0;;0;;;
+164.34000E-03,+5.52776E-03,+35.67852E-03;;0.16434;0.00553;0.03568;;-0.0302;;0;;0;;;
+164.38000E-03,+5.52776E-03,+45.72877E-03;;0.16438;0.00553;0.04573;;-0.0402;;0;;0;;;
+164.42000E-03,+5.52776E-03,+15.57802E-03;;0.16442;0.00553;0.01558;;-0.0101;;0;;0;;;
+164.46000E-03,+5.52776E-03,+5.52776E-03;;0.16446;0.00553;0.00553;;0.0000;;0;;0;;;
+164.50000E-03,+35.67852E-03,+5.52776E-03;;0.16450;0.03568;0.00553;;0.0302;;0;;0;;;
+164.54000E-03,+15.57802E-03,+5.52776E-03;;0.16454;0.01558;0.00553;;0.0101;;0;;0;;;
+164.58000E-03,+35.67852E-03,+5.52776E-03;;0.16458;0.03568;0.00553;;0.0302;;0;;0;;;
+164.62000E-03,+45.72877E-03,+35.67852E-03;;0.16462;0.04573;0.03568;;0.0101;;0;;0;;;
+164.66000E-03,+45.72877E-03,+45.72877E-03;;0.16466;0.04573;0.04573;;0.0000;;0;;0;;;
+164.70000E-03,+45.72877E-03,+45.72877E-03;;0.16470;0.04573;0.04573;;0.0000;;0;;0;;;
+164.74000E-03,+45.72877E-03,-14.57274E-03;;0.16474;0.04573;-0.01457;;0.0603;;0;;0;;;
+164.78000E-03,+45.72877E-03,-4.52249E-03;;0.16478;0.04573;-0.00452;;0.0503;;0;;0;;;
+164.82000E-03,+45.72877E-03,+5.52776E-03;;0.16482;0.04573;0.00553;;0.0402;;0;;0;;;
+164.86000E-03,+15.57802E-03,+5.52776E-03;;0.16486;0.01558;0.00553;;0.0101;;0;;0;;;
+164.90000E-03,+35.67852E-03,+5.52776E-03;;0.16490;0.03568;0.00553;;0.0302;;0;;0;;;
+164.94000E-03,+15.57802E-03,+5.52776E-03;;0.16494;0.01558;0.00553;;0.0101;;0;;0;;;
+164.98000E-03,+5.52776E-03,+5.52776E-03;;0.16498;0.00553;0.00553;;0.0000;;0;;0;;;
+165.02000E-03,+5.52776E-03,+5.52776E-03;;0.16502;0.00553;0.00553;;0.0000;;0;;0;;;
+165.06000E-03,+35.67852E-03,+5.52776E-03;;0.16506;0.03568;0.00553;;0.0302;;0;;0;;;
+165.10000E-03,+15.57802E-03,+5.52776E-03;;0.16510;0.01558;0.00553;;0.0101;;0;;0;;;
+165.14000E-03,+5.52776E-03,+5.52776E-03;;0.16514;0.00553;0.00553;;0.0000;;0;;0;;;
+165.18000E-03,+5.52776E-03,+5.52776E-03;;0.16518;0.00553;0.00553;;0.0000;;0;;0;;;
+165.22000E-03,+35.67852E-03,+5.52776E-03;;0.16522;0.03568;0.00553;;0.0302;;0;;0;;;
+165.26000E-03,+45.72877E-03,+5.52776E-03;;0.16526;0.04573;0.00553;;0.0402;;0;;0;;;
+165.30000E-03,+45.72877E-03,+5.52776E-03;;0.16530;0.04573;0.00553;;0.0402;;0;;0;;;
+165.34000E-03,+15.57802E-03,+5.52776E-03;;0.16534;0.01558;0.00553;;0.0101;;0;;0;;;
+165.38000E-03,+35.67852E-03,+35.67852E-03;;0.16538;0.03568;0.03568;;0.0000;;0;;0;;;
+165.42000E-03,+15.57802E-03,+45.72877E-03;;0.16542;0.01558;0.04573;;-0.0302;;0;;0;;;
+165.46000E-03,+5.52776E-03,+15.57802E-03;;0.16546;0.00553;0.01558;;-0.0101;;0;;0;;;
+165.50000E-03,+5.52776E-03,+35.67852E-03;;0.16550;0.00553;0.03568;;-0.0302;;0;;0;;;
+165.54000E-03,+5.52776E-03,+45.72877E-03;;0.16554;0.00553;0.04573;;-0.0402;;0;;0;;;
+165.58000E-03,+5.52776E-03,+15.57802E-03;;0.16558;0.00553;0.01558;;-0.0101;;0;;0;;;
+165.62000E-03,+5.52776E-03,+35.67852E-03;;0.16562;0.00553;0.03568;;-0.0302;;0;;0;;;
+165.66000E-03,+35.67852E-03,+45.72877E-03;;0.16566;0.03568;0.04573;;-0.0101;;0;;0;;;
+165.70000E-03,+45.72877E-03,+15.57802E-03;;0.16570;0.04573;0.01558;;0.0302;;0;;0;;;
+165.74000E-03,+45.72877E-03,+35.67852E-03;;0.16574;0.04573;0.03568;;0.0101;;0;;0;;;
+165.78000E-03,+15.57802E-03,-14.57274E-03;;0.16578;0.01558;-0.01457;;0.0302;;0;;0;;;
+165.82000E-03,+5.52776E-03,-4.52249E-03;;0.16582;0.00553;-0.00452;;0.0101;;0;;0;;;
+165.86000E-03,+5.52776E-03,+35.67852E-03;;0.16586;0.00553;0.03568;;-0.0302;;0;;0;;;
+165.90000E-03,+35.67852E-03,+15.57802E-03;;0.16590;0.03568;0.01558;;0.0201;;0;;0;;;
+165.94000E-03,+45.72877E-03,+5.52776E-03;;0.16594;0.04573;0.00553;;0.0402;;0;;0;;;
+165.98000E-03,+45.72877E-03,+5.52776E-03;;0.16598;0.04573;0.00553;;0.0402;;0;;0;;;
+166.02000E-03,+45.72877E-03,+5.52776E-03;;0.16602;0.04573;0.00553;;0.0402;;0;;0;;;
+166.06000E-03,+15.57802E-03,+5.52776E-03;;0.16606;0.01558;0.00553;;0.0101;;0;;0;;;
+166.10000E-03,+35.67852E-03,+35.67852E-03;;0.16610;0.03568;0.03568;;0.0000;;0;;0;;;
+166.14000E-03,+15.57802E-03,+15.57802E-03;;0.16614;0.01558;0.01558;;0.0000;;0;;0;;;
+166.18000E-03,+5.52776E-03,+35.67852E-03;;0.16618;0.00553;0.03568;;-0.0302;;0;;0;;;
+166.22000E-03,+5.52776E-03,-14.57274E-03;;0.16622;0.00553;-0.01457;;0.0201;;0;;0;;;
+166.26000E-03,+35.67852E-03,-4.52249E-03;;0.16626;0.03568;-0.00452;;0.0402;;0;;0;;;
+166.30000E-03,+15.57802E-03,+5.52776E-03;;0.16630;0.01558;0.00553;;0.0101;;0;;0;;;
+166.34000E-03,+5.52776E-03,+35.67852E-03;;0.16634;0.00553;0.03568;;-0.0302;;0;;0;;;
+166.38000E-03,+5.52776E-03,+45.72877E-03;;0.16638;0.00553;0.04573;;-0.0402;;0;;0;;;
+166.42000E-03,+5.52776E-03,+45.72877E-03;;0.16642;0.00553;0.04573;;-0.0402;;0;;0;;;
+166.46000E-03,+5.52776E-03,+15.57802E-03;;0.16646;0.00553;0.01558;;-0.0101;;0;;0;;;
+166.50000E-03,+5.52776E-03,+5.52776E-03;;0.16650;0.00553;0.00553;;0.0000;;0;;0;;;
+166.54000E-03,+35.67852E-03,+5.52776E-03;;0.16654;0.03568;0.00553;;0.0302;;0;;0;;;
+166.58000E-03,+45.72877E-03,+35.67852E-03;;0.16658;0.04573;0.03568;;0.0101;;0;;0;;;
+166.62000E-03,+15.57802E-03,+15.57802E-03;;0.16662;0.01558;0.01558;;0.0000;;0;;0;;;
+166.66000E-03,+5.52776E-03,+5.52776E-03;;0.16666;0.00553;0.00553;;0.0000;;0;;0;;;
+166.70000E-03,+5.52776E-03,+35.67852E-03;;0.16670;0.00553;0.03568;;-0.0302;;0;;0;;;
+166.74000E-03,+35.67852E-03,+15.57802E-03;;0.16674;0.03568;0.01558;;0.0201;;0;;0;;;
+166.78000E-03,+45.72877E-03,+5.52776E-03;;0.16678;0.04573;0.00553;;0.0402;;0;;0;;;
+166.82000E-03,+15.57802E-03,+5.52776E-03;;0.16682;0.01558;0.00553;;0.0101;;0;;0;;;
+166.86000E-03,+5.52776E-03,+35.67852E-03;;0.16686;0.00553;0.03568;;-0.0302;;0;;0;;;
+166.90000E-03,+5.52776E-03,+45.72877E-03;;0.16690;0.00553;0.04573;;-0.0402;;0;;0;;;
+166.94000E-03,+5.52776E-03,+15.57802E-03;;0.16694;0.00553;0.01558;;-0.0101;;0;;0;;;
+166.98000E-03,+5.52776E-03,-24.62299E-03;;0.16698;0.00553;-0.02462;;0.0302;;0;;0;;;
+167.02000E-03,+5.52776E-03,-4.52249E-03;;0.16702;0.00553;-0.00452;;0.0101;;0;;0;;;
+167.06000E-03,+35.67852E-03,+5.52776E-03;;0.16706;0.03568;0.00553;;0.0302;;0;;0;;;
+167.10000E-03,+45.72877E-03,+35.67852E-03;;0.16710;0.04573;0.03568;;0.0101;;0;;0;;;
+167.14000E-03,+15.57802E-03,+45.72877E-03;;0.16714;0.01558;0.04573;;-0.0302;;0;;0;;;
+167.18000E-03,+35.67852E-03,+15.57802E-03;;0.16718;0.03568;0.01558;;0.0201;;0;;0;;;
+167.22000E-03,+15.57802E-03,+5.52776E-03;;0.16722;0.01558;0.00553;;0.0101;;0;;0;;;
+167.26000E-03,+35.67852E-03,+35.67852E-03;;0.16726;0.03568;0.03568;;0.0000;;0;;0;;;
+167.30000E-03,+15.57802E-03,+15.57802E-03;;0.16730;0.01558;0.01558;;0.0000;;0;;0;;;
+167.34000E-03,-24.62299E-03,+35.67852E-03;;0.16734;-0.02462;0.03568;;-0.0603;;0;;0;;;
+167.38000E-03,+25.62827E-03,+15.57802E-03;;0.16738;0.02563;0.01558;;0.0101;;0;;0;;;
+167.42000E-03,+15.57802E-03,-24.62299E-03;;0.16742;0.01558;-0.02462;;0.0402;;0;;0;;;
+167.46000E-03,+5.52776E-03,-4.52249E-03;;0.16746;0.00553;-0.00452;;0.0101;;0;;0;;;
+167.50000E-03,+35.67852E-03,+5.52776E-03;;0.16750;0.03568;0.00553;;0.0302;;0;;0;;;
+167.54000E-03,+15.57802E-03,+5.52776E-03;;0.16754;0.01558;0.00553;;0.0101;;0;;0;;;
+167.58000E-03,+5.52776E-03,+35.67852E-03;;0.16758;0.00553;0.03568;;-0.0302;;0;;0;;;
+167.62000E-03,+5.52776E-03,+15.57802E-03;;0.16762;0.00553;0.01558;;-0.0101;;0;;0;;;
+167.66000E-03,+5.52776E-03,+5.52776E-03;;0.16766;0.00553;0.00553;;0.0000;;0;;0;;;
+167.70000E-03,+5.52776E-03,+35.67852E-03;;0.16770;0.00553;0.03568;;-0.0302;;0;;0;;;
+167.74000E-03,+5.52776E-03,+15.57802E-03;;0.16774;0.00553;0.01558;;-0.0101;;0;;0;;;
+167.78000E-03,+5.52776E-03,+35.67852E-03;;0.16778;0.00553;0.03568;;-0.0302;;0;;0;;;
+167.82000E-03,+5.52776E-03,+15.57802E-03;;0.16782;0.00553;0.01558;;-0.0101;;0;;0;;;
+167.86000E-03,+35.67852E-03,+5.52776E-03;;0.16786;0.03568;0.00553;;0.0302;;0;;0;;;
+167.90000E-03,+45.72877E-03,+5.52776E-03;;0.16790;0.04573;0.00553;;0.0402;;0;;0;;;
+167.94000E-03,+15.57802E-03,+5.52776E-03;;0.16794;0.01558;0.00553;;0.0101;;0;;0;;;
+167.98000E-03,+5.52776E-03,+35.67852E-03;;0.16798;0.00553;0.03568;;-0.0302;;0;;0;;;
+168.02000E-03,+5.52776E-03,+15.57802E-03;;0.16802;0.00553;0.01558;;-0.0101;;0;;0;;;
+168.06000E-03,+35.67852E-03,-24.62299E-03;;0.16806;0.03568;-0.02462;;0.0603;;0;;0;;;
+168.10000E-03,+15.57802E-03,-4.52249E-03;;0.16810;0.01558;-0.00452;;0.0201;;0;;0;;;
+168.14000E-03,+5.52776E-03,+35.67852E-03;;0.16814;0.00553;0.03568;;-0.0302;;0;;0;;;
+168.18000E-03,+35.67852E-03,+15.57802E-03;;0.16818;0.03568;0.01558;;0.0201;;0;;0;;;
+168.22000E-03,+15.57802E-03,+5.52776E-03;;0.16822;0.01558;0.00553;;0.0101;;0;;0;;;
+168.26000E-03,+35.67852E-03,+5.52776E-03;;0.16826;0.03568;0.00553;;0.0302;;0;;0;;;
+168.30000E-03,+15.57802E-03,-24.62299E-03;;0.16830;0.01558;-0.02462;;0.0402;;0;;0;;;
+168.34000E-03,+5.52776E-03,-4.52249E-03;;0.16834;0.00553;-0.00452;;0.0101;;0;;0;;;
+168.38000E-03,+5.52776E-03,+5.52776E-03;;0.16838;0.00553;0.00553;;0.0000;;0;;0;;;
+168.42000E-03,+5.52776E-03,+5.52776E-03;;0.16842;0.00553;0.00553;;0.0000;;0;;0;;;
